id,state,location,mobile_orders,Catering,Pickup,Delivery,WiFi,Playground,breakfast_served,drive_thru,sandwich_price
1802,nc,West Fayetteville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1803,nc,Western Boulevard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1804,nc,Western Carolina University,No,No,No,No,Yes,No,Yes,No,
1805,nc,White Oak Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
1806,nc,Whitehall Commons Shopping Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1807,nc,Wilkesboro,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1808,nc,Wilson,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1809,nc,Wingate University,No,No,No,No,Yes,No,No,No,
1810,nc,Winston Salem State University,No,No,No,No,Yes,No,No,No,
1811,nc,Winterville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1812,nd,Grand Forks,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
1813,nd,Kirkwood Mall (ND),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.95
1814,nd,University of North Dakota,No,No,No,No,Yes,No,No,No,
1815,nd,West Acres,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1816,oh,Airport Highway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1817,oh,Anderson,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1818,oh,Austintown (OH),Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.95
1819,oh,Beachwood Place Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.29
1820,oh,Beavercreek,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1821,oh,Belden Village Mall,Yes,Yes,Yes,No,No,No,No,No,5.29
1822,oh,Benchwood,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
1823,oh,Blue Ash,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1824,oh,Boardman (OH),No,No,No,No,No,No,No,No,
1825,oh,Bridgewater Falls,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1826,oh,Brunswick (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1827,oh,Cedarville University,No,Yes,Yes,No,No,No,No,No,
1828,oh,Central & McCord,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1829,oh,Chapel Hill,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1830,oh,Cleveland State University - Manus Food Court,No,No,No,No,No,No,No,No,
1831,oh,Cleveland-Hopkins International Airport,No,No,No,No,No,No,Yes,No,
1832,oh,Colerain Commons,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1833,oh,Cornerstone,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1834,oh,Crocker Park (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1835,oh,Dayton Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.19
1836,oh,Deerfield Crossing,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5.09
1837,oh,Dressler Road,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5.09
1838,oh,Eastgate,Yes,No,No,No,Yes,Yes,Yes,No,4.99
1839,oh,Easton Town Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1840,oh,Fairfield (OH),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1841,oh,Findlay (OH),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1842,oh,Franklin Park Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.39
1843,oh,Grandview Yard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1844,oh,Great American Ball Park,No,No,No,No,No,No,Yes,No,
1845,oh,Grove City,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1846,oh,Hamilton Quarter (OH),No,No,No,No,No,No,No,No,
1847,oh,Harvard Park,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1848,oh,Howland,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
1849,oh,Huber Heights (OH),Yes,Yes,Yes,No,No,No,Yes,Yes,4.99
1850,oh,Kenwood (OH),No,No,No,No,No,No,No,No,
1851,oh,Kenwood Towne Centre,Yes,Yes,Yes,Yes,No,No,No,No,5.29
1852,oh,Kettering,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
1853,oh,Liberty Way,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1854,oh,Lorain (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.19
1855,oh,Macedonia,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1856,oh,Mall at Fairfield Commons,Yes,Yes,Yes,Yes,Yes,No,No,No,5.19
1857,oh,Market at East Broad,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1858,oh,Market of Hilliard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1859,oh,Massillon (OH),No,No,No,No,No,No,No,No,
1860,oh,Mayfield Heights (OH),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1861,oh,Medina (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1862,oh,Mentor,Yes,Yes,Yes,No,No,Yes,No,No,5.09
1863,oh,Milford Miami Township,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1864,oh,Montrose,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1865,oh,North Olmsted,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1866,oh,Oakley Station,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1867,oh,Parma (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1868,oh,Perrysburg Plaza,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
1869,oh,Polaris Fashion Place Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.29
1870,oh,Polaris Parkway,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1871,oh,Reynoldsburg (OH),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
1872,oh,Rocky River,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1873,oh,Sandusky (OH),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1874,oh,Sawmill Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1875,oh,Secor Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1876,oh,Solon (OH),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1877,oh,Southern Park,Yes,Yes,Yes,Yes,Yes,No,No,No,5.19
1878,oh,Springdale,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.95
1879,oh,Springfield (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1880,oh,St. Clairsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1881,oh,Strongsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1882,oh,Talmadge & Sylvania,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1883,oh,The OSU In-Line,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.29
1884,oh,Tiffany Square Plaza,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.95
1885,oh,Troy In-Line DT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1886,oh,Tuttle Crossing (OH),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1887,oh,Tuttle Crossing Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.49
1888,oh,University of Akron-Student Center,No,No,No,No,No,No,No,No,
1889,oh,University of Cincinnati,No,No,No,No,No,No,No,No,
1890,oh,University of Toledo,No,No,No,No,Yes,No,No,No,
1891,oh,Voice of America,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1892,oh,Washington Township,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1893,oh,Western Hills,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
1894,oh,Willoughby Commons,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1895,oh,Youngstown State University,No,No,No,No,Yes,No,No,No,
1896,ok,12th Avenue,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1897,ok,15th & Sooner,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1898,ok,240 & Western,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1899,ok,29th & Town Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1900,ok,2nd & Bryant,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1901,ok,33rd & Broadway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1902,ok,Ada,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1903,ok,Altus [OK],No,No,No,No,No,No,No,No,
1904,ok,Ardmore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1905,ok,Bartlesville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1906,ok,Bixby North,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
1907,ok,Broken Arrow,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1908,ok,Cache Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1909,ok,Claremore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1910,ok,Classen Point,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1911,ok,Eastside Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1912,ok,Enid,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1913,ok,Glenpool,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1914,ok,I-35 at 15th,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1915,ok,I-40 & MacArthur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1916,ok,May and 63rd,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1917,ok,McAlester [OK],Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.75
1918,ok,Moore,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.75
1919,ok,Muskogee,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1920,ok,Norman,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1921,ok,Northeastern State University,No,No,No,No,No,No,No,No,
1922,ok,Oklahoma Baptist University,No,No,No,No,No,No,No,No,
1923,ok,Oklahoma Christian University,No,No,No,No,Yes,No,No,No,
1924,ok,Oklahoma State University,No,No,No,No,No,No,No,No,
1925,ok,Oral Roberts University,No,No,No,No,No,No,No,No,
1926,ok,Owasso Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1927,ok,Penn Square Mall,Yes,No,No,No,Yes,No,No,No,5.09
1928,ok,Quail Springs,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
1929,ok,Quail Springs Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
1930,ok,Rockwell North,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.85
1931,ok,Rockwell South,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
1932,ok,Sand Springs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
1933,ok,Shawnee,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1934,ok,Sooner Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
1935,ok,Southern Nazarene University - Webster Commons,No,No,No,No,No,No,No,No,
1936,ok,Southroads Shopping Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1937,ok,SSM Health St. Anthony Hospital,No,Yes,Yes,No,No,No,Yes,No,
1938,ok,Stillwater,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1939,ok,Tulsa Hills,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1940,ok,University of Central Oklahoma,No,No,No,No,No,No,No,No,
1941,ok,University of Oklahoma,No,No,No,No,No,No,Yes,No,
1942,ok,University of Oklahoma Couch Building,No,No,No,No,No,No,No,No,
1943,ok,University of Oklahoma Health Science Center,No,No,No,No,No,No,No,No,
1944,ok,University of Tulsa,No,No,No,No,No,No,No,No,
1945,ok,Woodland Hills Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.09
1946,ok,Yukon,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
1947,or,Cedar Hills Blvd,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.75
1948,or,Clackamas Promenade,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.79
1949,or,Crater Lake & Pacific Hwy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.59
1950,or,Gresham Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.45
1951,or,Hwy 97 & Robal Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.75
1952,or,I-5 & Chemawa Rd.,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.75
1953,or,Kuebler Gateway,No,No,No,No,No,No,No,No,5.75
1954,or,Raleigh Hills,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.75
1955,or,Tanasbourne,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.79
1956,or,Tualatin Valley Hwy & 67th Ave.,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.79
1957,pa,12th Street,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1958,pa,4040 City Ave In-Line,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.25
1959,pa,5th Street Hwy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1960,pa,Adams Plaza,Yes,Yes,Yes,Yes,No,No,Yes,No,5.09
1961,pa,Altoona,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1962,pa,Aramingo,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
1963,pa,Audubon,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1964,pa,Bartonsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1965,pa,Beaver Valley Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.09
1966,pa,Bensalem,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1967,pa,Bloomsburg University,No,No,No,No,No,No,No,No,
1968,pa,Broadcasting Square,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1969,pa,Brookhaven,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1970,pa,California University of Pennsylvania,No,No,No,No,No,No,No,No,
1971,pa,Carlisle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1972,pa,Chambersburg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1973,pa,Cheltenham,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4.99
1974,pa,Collier Township (PA),Yes,Yes,Yes,No,Yes,No,Yes,Yes,5.09
1975,pa,Columbus Commons,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5.09
1976,pa,Concord Township,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1977,pa,Cranberry,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5.09
1978,pa,Dickson City,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
1979,pa,Downingtown,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1980,pa,Drexel University,No,No,No,No,Yes,No,No,No,
1981,pa,Duquesne University,No,No,No,No,No,No,No,No,
1982,pa,East Norriton,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1983,pa,East York,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1984,pa,Eastgate Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,4.95
1985,pa,Erie,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1986,pa,Exeter,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1987,pa,Exton Square,Yes,Yes,Yes,Yes,No,No,No,No,5.25
1988,pa,Fox Chapel,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.95
1989,pa,Fruitville Pike,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
1990,pa,Gannon University,Yes,No,No,No,No,No,No,No,
1991,pa,Gateway at Sanatoga,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
1992,pa,Greengate Centre,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
1993,pa,Grove City College,No,No,No,No,No,No,No,No,
1994,pa,Hanover,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
1995,pa,Happy Valley,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
1996,pa,Hersheypark,No,No,No,No,Yes,No,No,No,
1997,pa,HersheyPark Food Truck,No,Yes,Yes,No,No,No,Yes,No,
1998,pa,Horsham,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
1999,pa,Indiana University of Pennsylvania,No,No,No,No,No,No,No,No,
2000,pa,Jonestown Road,No,No,No,No,No,No,No,No,4.99
2001,pa,King of Prussia,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,4.99
2002,pa,King of Prussia Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,4.65
2003,pa,King's College - King's on the Square,No,No,No,No,Yes,No,No,No,
2004,pa,Kutztown University,No,No,No,No,No,No,No,No,
2005,pa,Lansdale,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2006,pa,Lehigh Valley Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.25
2007,pa,Lima,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2008,pa,Lincoln Highway East,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2009,pa,Lindle Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2010,pa,Lionville,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2011,pa,Lock Haven University,No,No,No,No,Yes,No,No,No,
2012,pa,Loucks Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2013,pa,Lower Allen,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.99
2014,pa,Lower Nazareth,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2015,pa,Malvern,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2016,pa,McKnight Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2017,pa,Mechanicsburg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2018,pa,Miracle Mile,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2019,pa,Misericordia University,No,No,No,No,Yes,No,No,No,
2020,pa,Montgomeryville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2021,pa,Neshaminy,Yes,Yes,Yes,No,Yes,Yes,No,Yes,4.99
2022,pa,Newtown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2023,pa,Northeast Tower,Yes,Yes,Yes,No,Yes,No,Yes,Yes,5.09
2024,pa,Oxford Valley Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2025,pa,Penrose (Platt Bridge),Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.99
2026,pa,Philadelphia International Airport - B/C Connector,No,No,No,No,No,No,Yes,No,
2027,pa,Philadelphia International Airport - Concourse E,No,No,No,No,No,No,Yes,No,
2028,pa,Pittsburgh International Airport,No,No,No,No,No,No,Yes,No,
2029,pa,Pleasant Hills,Yes,Yes,Yes,No,Yes,No,Yes,Yes,5.09
2030,pa,Plymouth Meeting Mall,Yes,Yes,Yes,No,No,No,No,No,5.25
2031,pa,Quakertown,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2032,pa,Ridley,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2033,pa,Robinson,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2034,pa,Royersford,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2035,pa,Shippensburg University,No,No,No,No,No,Yes,No,No,
2036,pa,Shrewsbury,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2037,pa,Somerton (PA),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2038,pa,South Hills,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2039,pa,Springfield Park,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2040,pa,Temple University,No,No,No,No,No,No,No,No,
2041,pa,Temple University - Morgan Hall,No,No,No,No,No,No,No,No,
2042,pa,The Mall at Robinson,Yes,Yes,Yes,No,No,No,No,No,5.09
2043,pa,The Waterfront,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2044,pa,Trexlertown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2045,pa,University of Pittsburgh,No,No,No,No,Yes,No,Yes,No,
2046,pa,University of Scranton,No,No,No,No,No,No,No,No,
2047,pa,Warminster,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2048,pa,Warrington Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2049,pa,Washington (PA),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2050,pa,Wayne Square In-Line,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.25
2051,pa,Waynesburg University,No,No,No,No,No,No,No,No,
2052,pa,West Chester University,No,No,No,No,No,No,No,No,
2053,pa,Westmoreland Mall,Yes,Yes,Yes,No,No,No,No,No,5.09
2054,pa,Wexford,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2055,pa,Whitehall,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2056,pa,Whitman Square,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2057,pa,Wilkes Barre Township,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2058,pa,Willow Grove Park,Yes,Yes,Yes,No,Yes,No,No,No,5.25
2059,ri,Bald Hill Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.69
2060,ri,Providence Delivery,Yes,Yes,Yes,Yes,No,No,No,No,5.69
2061,sc,Aiken,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2062,sc,Anderson Pavilion,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2063,sc,Anderson University-New Student Center,No,No,No,No,Yes,No,No,No,
2064,sc,Ashley Crossing,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5.09
2065,sc,Ballentine,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2066,sc,Baxter Village,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2067,sc,Beaufort,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.95
2068,sc,Bluffton,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2069,sc,Bob Jones University,No,No,No,No,No,No,Yes,No,
2070,sc,Boiling Springs,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.79
2071,sc,Bush River Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2072,sc,Camden,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2073,sc,Cane Bay,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4.95
2074,sc,Carolina Forest,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2075,sc,Carowinds,No,No,No,No,No,No,No,No,9.09
2076,sc,Centre Pointe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2077,sc,Charleston International Airport - Main Terminal,No,No,No,No,No,No,No,No,
2078,sc,Charleston Southern University,No,No,No,No,Yes,No,No,No,
2079,sc,Cherry Road,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.79
2080,sc,Cherrydale Point,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2081,sc,Church Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2082,sc,Citadel Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.19
2083,sc,Clemson,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.79
2084,sc,Clemson University,No,No,No,No,No,No,Yes,No,
2085,sc,Clemson University - Hendrix Student Center,No,No,No,No,No,No,Yes,No,
2086,sc,Coastal Carolina University,No,No,No,No,No,No,Yes,No,
2087,sc,Coastal Grand,Yes,Yes,Yes,No,No,No,Yes,No,5.09
2088,sc,College of Charleston - Berry Hall,No,No,No,No,No,No,Yes,No,
2089,sc,Columbiana Centre,Yes,Yes,Yes,Yes,Yes,No,No,Yes,5.09
2090,sc,Dave Lyle Boulevard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2091,sc,Dorchester Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2092,sc,Duncan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2093,sc,Easley,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2094,sc,Five Points,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.79
2095,sc,Forest Drive,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.79
2096,sc,Furman University-Student Center,No,No,No,No,No,No,Yes,No,
2097,sc,Gaffney,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.79
2098,sc,Garners Ferry Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2099,sc,Goose Creek,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2100,sc,Greenville Memorial Hospital,No,No,No,No,No,No,No,No,
2101,sc,Greenville-Spartanburg International Airport,No,No,No,No,No,No,Yes,No,
2102,sc,Greenwood (SC),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2103,sc,Greenwood Drive-Thru Only,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4.79
2104,sc,Greer,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2105,sc,Harbison Blvd.,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.79
2106,sc,Haywood Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
2107,sc,Haywood Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2108,sc,Hillcrest Shopping Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2109,sc,Indian Land,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
